date,PERMNO,TICKER,PRC,C_strike_price,P_strike_price,option_days,rate,daily_rate,PV_strike_price,PutCallParity,PutCallRatio
2017-02-23,84398,SPY,236.44,235.496049,235.496049,60,0.722339,0.0019790109589041096,209.12945846797876,27.310541532021233,1.9823616623626579
2017-02-24,84398,SPY,236.74001,235.7978,235.7978,60,0.721096,0.0019756054794520545,209.44021513486905,27.299794865130963,1.5455904462922918
2017-02-27,84398,SPY,237.11,236.180599,236.180599,60,0.721717,0.0019773068493150687,209.75881095716878,27.351189042831237,1.5965600879393982
2017-02-28,84398,SPY,236.47,235.544302,235.544302,60,0.721096,0.0019756054794520545,209.2150532561057,27.254946743894294,1.696063928282252
2017-03-01,84398,SPY,239.78,238.872393,238.872393,60,0.721096,0.0019756054794520545,212.17112873699833,27.608871263001674,1.421309922587389
2017-03-02,84398,SPY,238.27,237.363537,237.363537,60,0.721717,0.0019773068493150687,210.80941235866683,27.460587641333177,1.2584973718408086
2017-03-03,84398,SPY,238.42,237.515931,237.515931,60,0.719852,0.0019721972602739727,211.0094382468466,27.410561753153388,1.4438940999167735
2017-03-06,84398,SPY,237.71001,236.809057,236.809057,60,0.719852,0.0019721972602739727,210.38145053661884,27.32855946338117,1.6616792345480513
2017-03-07,84398,SPY,237.0,236.100429,236.100429,60,0.723582,0.001982416438356164,209.62333446718375,27.376665532816247,1.5052152008481041
2017-03-08,84398,SPY,236.56,235.611438,235.611438,60,0.745341,0.0020420301369863014,208.44228466622772,28.11771533377228,1.4868414455795556
2017-03-09,84398,SPY,236.86,235.920133,235.920133,60,0.826782,0.002265156164383562,205.939813452562,30.92018654743802,1.880234817529131
2017-03-10,84398,SPY,237.69,236.755847,236.755847,60,0.857867,0.0023503205479452056,205.61596797683688,32.07403202316311,1.4354841427432465
